cellID	geneID	regionID	x	y	z	seeds	intensity	spot_id
143	Icam2	234	93.1577	37.3098	8.0000	4	389	33158
121	Tet2	89	73.9067	67.5687	8.0000	3	1784	65990
251	Tet3	299	196.5371	201.9378	8.0000	3	1234	66302
55	Eomes	43	39.8189	214.7904	8.0000	3	1802	17478
47	Smarcd3	48	36.8204	69.1522	8.0000	4	72	58615
243	Ptn	107	193.0854	214.3061	8.0000	3	340	55544
276	Popdc2	1057	222.5134	3.8281	8.0000	3	327	54120
235	Plvap	925	190.6264	175.2940	8.0000	3	1409	51464
157	Atp1b1	197	105.9570	211.7303	8.0000	4	405	2436
100	Marcks	308	73.7452	28.4440	8.0000	4	1786	40691
99	Igf1	17	213.4440	222.2632	20.0000	3	539	84827
278	Gata6	41	210.5808	163.8211	8.0000	4	594	26099
262	Ttn	1204	200.3183	12.5566	8.0000	4	1819	69706
178	Gata4	438	142.6588	99.4943	8.0000	3	1268	24766
99	Rgl1	5	221.4894	221.1166	20.0000	4	1297	92555
111	Podxl	126	122.0975	77.0256	8.0000	3	433	51733
111	Col4a1	1056	138.4613	74.0405	8.0000	4	506	12168
111	Prrx1	7	76.6353	116.9001	8.0000	4	263	54955
120	Ttn	1257	77.4646	222.2659	8.0000	4	439	69759
111	Col26a1	192	79.8964	11.3754	8.0000	4	1834	10986
111	Pcgf2	160	164.4262	205.4885	8.0000	4	1632	48386
18	Setd1a	6	20.7223	41.4796	8.0000	3	188	56594
111	Ttn	720	143.6932	13.4922	8.0000	3	718	69222
283	Ep300	504	214.7021	138.0096	8.0000	3	474	17992
128	Gata4	1135	91.2997	213.9343	8.0000	3	267	25463
94	Smarcd3	221	66.5158	120.0042	8.0000	4	1980	58788
120	Dnmt3a	371	222.8303	185.8739	20.0000	4	573	78742
98	Lef1	11	198.8127	134.4520	20.0000	4	1807	86806
111	Furin	325	175.3733	36.9591	8.0000	4	1154	22557
156	Col4a1	948	104.1637	50.9274	8.0000	4	605	12060
277	Meis1	182	216.9465	15.4645	8.0000	3	1759	41871
80	Zfp57	115	140.5360	36.8205	20.0000	4	1012	100437
141	Ttn	657	88.4480	183.1488	8.0000	4	652	69159
14	Krt18	734	24.2155	26.7504	8.0000	4	205	37808
42	Tbx5	44	68.2114	216.0061	20.0000	4	521	95919
111	Pcgf3	221	69.6166	146.4247	8.0000	4	646	48859
111	Bin2	45	79.2240	15.5175	8.0000	3	961	4654
19	Dlk1	47	24.3099	44.4047	8.0000	4	1955	13414
42	Hand1	218	73.8978	193.0445	20.0000	3	449	83398
64	Hand1	456	55.7345	8.2223	8.0000	3	185	28683
111	Plvap	842	181.4371	95.6454	8.0000	4	1675	51381
111	Foxc2	169	102.9391	30.2674	8.0000	4	976	21832
111	Furin	404	124.5526	211.3845	8.0000	4	684	22636
111	F2r	503	131.1226	92.5011	8.0000	3	937	19857
64	Hcn4	97	82.9525	187.4513	20.0000	4	2039	84042
34	Tinagl1	9	53.4656	151.5263	20.0000	4	487	97286
236	Wdr5	21	188.0363	196.4617	8.0000	4	840	71931
89	Furin	63	192.7180	216.6513	20.0000	4	1867	81020
128	Col26a1	30	221.5133	201.2264	20.0000	3	529	77233
42	Wnt11	15	217.2201	164.5336	20.0000	3	1623	99986
42	Sfrp1	111	62.6437	180.3512	20.0000	4	1774	93260
111	Alx1	4	72.0591	10.7575	8.0000	3	101	1514
69	Hcn4	389	50.3223	24.9371	8.0000	3	695	31506
146	Spry4	128	98.7183	54.4347	8.0000	4	1443	61012
44	Nkx1-2	3	40.7361	81.9917	8.0000	3	1840	46520
103	Tbx5	158	197.5637	183.4078	20.0000	4	481	96033
65	Apln	15	56.9647	95.3642	8.0000	4	1310	1571
101	Tet3	396	68.9132	41.8182	8.0000	3	688	66399
200	Thbs1	196	153.5538	193.0550	8.0000	4	271	67022
244	Cdh2	595	188.8729	186.3329	8.0000	3	1671	7626
111	Myh9	1258	130.3493	159.9331	8.0000	4	1415	44821
230	Notch1	117	178.3840	118.3599	8.0000	3	779	46827
50	Col1a1	746	53.1431	197.5683	8.0000	3	458	9719
51	Nebl	28	67.8140	128.0711	20.0000	4	1271	89009
291	Fzd2	22	222.9285	111.5640	8.0000	4	517	23411
22	Tmem108	192	43.7417	128.6999	20.0000	3	557	97651
153	Dppa2	64	109.2329	115.0355	8.0000	4	1162	15397
111	Tagln	382	67.6701	116.1756	8.0000	4	1314	61738
264	Wdr5	185	203.6340	167.0504	8.0000	4	1226	72095
111	Nkx2-3	19	95.4051	4.3882	8.0000	3	624	46614
106	Six1	13	199.1828	132.3021	20.0000	3	460	93582
63	Dll1	41	46.3694	184.9351	8.0000	3	1961	14130
2	Krt18	861	24.0669	61.1391	8.0000	3	164	37935
284	Myh9	722	212.1149	171.5708	8.0000	4	875	44285
31	Gfi1	16	27.9333	37.6953	8.0000	3	1003	26823
111	Gata5	295	113.6227	113.8677	8.0000	4	955	25789
33	Bmp4	103	38.5098	8.9994	8.0000	4	243	5100
42	Aldh2	46	53.9340	55.9337	8.0000	4	1562	73594
111	Bmp7	489	73.4941	195.8695	8.0000	4	1294	5815
111	Cdh5	190	161.1279	93.7325	8.0000	4	421	7896
42	Smarcd3	163	52.6062	33.6470	8.0000	3	224	58730
42	Morc4	6	68.7218	86.6890	20.0000	4	1707	88256
111	Aldh2	68	196.4060	11.2302	8.0000	3	261	73616
282	Atp1b1	292	217.3203	54.9151	8.0000	3	2038	2531
123	Ets1	158	90.4834	37.2258	8.0000	4	1824	18707
111	Pdgfra	12	145.0131	17.2163	8.0000	3	1926	49451
111	Pcgf3	323	76.9504	154.8553	8.0000	3	1005	48961
91	Kmt2b	154	188.9225	132.2150	20.0000	3	452	86052
61	Hand1	54	47.0911	174.8132	8.0000	3	608	28281
255	Gata4	617	204.2697	75.5208	8.0000	4	1959	24945
42	Irx1	191	198.3412	120.9836	20.0000	4	286	85053
111	Tbx3	232	216.0639	109.4570	8.0000	4	485	63767
42	Bak1	224	46.8450	48.2553	8.0000	4	1840	3577
192	Mesp2	21	147.9123	52.6657	8.0000	3	1941	42502
110	Col4a1	244	79.1058	90.6898	8.0000	4	1476	11356
111	Sall3	128	196.1991	81.9171	8.0000	3	1233	56499
121	Kmt2b	403	74.1464	74.5929	8.0000	3	1602	36402
111	Col1a2	195	111.4356	72.6014	8.0000	3	382	10501
7	Krt18	916	35.7323	134.8451	8.0000	4	189	37990
87	Ttn	84	187.0887	155.9458	20.0000	6	455	97782
46	Fgfr3	192	39.4093	25.6376	8.0000	4	1941	21271
117	Atp1b1	213	219.2039	181.0770	20.0000	3	396	74609
151	Shisa2	64	99.9299	222.0459	8.0000	3	1781	58316
242	Lin28a	916	200.8226	149.6051	8.0000	3	427	39794
111	Furin	206	141.9130	183.4562	8.0000	4	1562	22438
122	Sfrp5	129	77.0259	165.8617	8.0000	3	1788	58014
111	Hapln1	294	60.7699	103.7879	8.0000	4	685	30307
42	Hes7	6	8.2815	0.8899	20.0000	3	1975	84314
2	Postn	18	15.1739	99.9239	8.0000	3	252	54567
103	Esam	234	71.6675	78.4276	8.0000	4	767	18542
36	Popdc2	1322	36.9207	48.7135	8.0000	4	691	54385
65	Ezh2	17	51.9591	97.0342	8.0000	3	1944	19245
97	Tcf7l1	307	62.5320	189.8621	8.0000	3	1586	64689
271	Bid	29	209.4917	136.0405	8.0000	3	1213	4538
25	Sox7	10	56.2349	29.4548	20.0000	4	767	94566
111	Hand2	575	109.9792	46.7088	8.0000	3	349	29875
246	Dusp6	249	193.5702	167.7819	8.0000	4	568	15668
103	Nid1	660	71.1411	85.8016	8.0000	3	208	46481
66	Apoa4	9	50.1950	138.2372	8.0000	3	161	1669
70	Bmp4	152	50.2273	211.8877	8.0000	3	949	5149
111	Popdc2	502	77.7238	148.2113	8.0000	4	1465	53565
111	F2r	483	104.9667	29.3369	8.0000	3	628	19837
29	Lin28a	104	57.8377	140.5869	20.0000	3	1872	87132
47	Hoxb9	28	47.8001	65.2868	8.0000	3	1914	32409
190	Myh9	30	147.0196	187.2736	8.0000	4	1868	43593
88	Bmp7	147	182.4338	187.6887	20.0000	3	344	75845
111	Sox4	106	56.4153	112.9615	8.0000	4	1486	60268
111	Smarcd3	517	182.6025	213.5558	8.0000	3	935	59084
48	Lin28a	420	58.7740	104.2322	20.0000	4	577	87448
109	Lef1	174	72.2516	184.3154	8.0000	3	1898	38546
7	Msx1	154	18.4706	132.6690	8.0000	3	1577	43201
129	Setd1a	69	223.9917	163.7305	20.0000	4	1883	92813
35	Tet2	75	31.8670	109.6205	8.0000	3	65	65976
111	Nrp1	424	149.3511	191.7362	8.0000	4	1854	47775
111	Notch1	224	79.2853	18.1886	8.0000	4	2027	46934
111	Igf1	68	91.5329	14.8731	8.0000	3	468	33260
114	Nkx2-3	41	72.3862	201.0716	8.0000	3	382	46636
254	Tagln	1204	202.0782	147.4760	8.0000	4	1756	62560
111	Gata5	247	168.6104	210.8869	8.0000	4	1530	25741
42	Emcn	83	14.4266	100.2652	20.0000	3	1351	79166
168	Bak1	6	122.2976	3.2032	8.0000	4	1112	3359
87	Prrx2	133	182.4543	159.6199	20.0000	3	1925	92415
38	Sfrp1	114	37.8385	1.3545	8.0000	4	198	57737
14	Ahnak	293	19.8792	28.0665	8.0000	4	593	643
67	Ttn	278	91.2015	220.5210	20.0000	4	315	97976
104	Myh9	94	203.4756	120.7730	20.0000	4	431	88561
25	Jarid2	88	57.5135	38.7191	20.0000	4	593	85479
104	Fgfr1	145	207.6802	121.8620	20.0000	3	1865	80392
123	Podxl	938	79.6390	34.3761	8.0000	3	431	52545
111	Coro1a	62	216.9143	40.3468	8.0000	3	1744	12975
93	Col4a1	712	60.6607	95.9171	8.0000	4	626	11824
34	Lfng	25	37.9822	74.3298	8.0000	3	877	38780
40	Gata4	102	75.1225	166.3400	20.0000	4	1544	81729
266	Ep300	349	203.0563	198.9828	8.0000	4	249	17837
10	Bcl2	31	41.6023	11.4777	20.0000	4	407	75388
111	Ramp2	70	95.2651	20.8394	8.0000	3	625	55698
50	Col1a1	335	38.4233	197.2912	8.0000	4	277	9308
31	Dlk1	295	31.7507	39.4285	8.0000	3	286	13662
184	Wnt8a	8	144.9724	37.6403	8.0000	3	242	73091
111	Atp1b1	245	214.6144	18.6095	8.0000	3	694	2484
227	Gata4	204	175.2939	22.7632	8.0000	4	1744	24532
111	Gata4	543	166.4774	30.2201	8.0000	3	1920	24871
111	Plvap	823	121.8842	147.2891	8.0000	3	702	51362
99	Sfrp5	126	212.1275	216.7797	20.0000	4	1900	93404
289	Myh9	40	221.5710	114.3663	8.0000	4	626	43603
111	Cdh2	411	174.2186	162.6387	8.0000	3	852	7442
48	Gmpr	106	52.6030	60.8697	8.0000	3	1661	27182
33	Kmt2b	158	35.6775	11.7957	8.0000	4	250	36157
42	Dnmt3b	49	65.6967	106.5336	20.0000	4	1950	78841
111	Hapln1	248	89.6828	6.5118	8.0000	3	1006	30261
42	Icam2	4	147.7131	39.9230	20.0000	3	1740	84735
34	Bambi	585	30.2471	85.1113	8.0000	3	269	4324
119	Col4a1	978	74.7624	106.9927	8.0000	3	443	12090
54	Nrp1	219	65.3213	179.1769	20.0000	4	1927	89852
14	Kcng1	43	18.0053	30.2670	8.0000	3	205	35269
38	Six1	4	36.1902	1.5250	8.0000	3	329	58405
125	Cers4	92	83.2108	58.7141	8.0000	4	1621	8565
111	Nrp1	92	188.5213	89.6291	8.0000	4	2001	47443
111	Ass1	21	82.6308	112.0082	8.0000	3	941	2203
42	Sfrp1	37	55.6960	49.1522	8.0000	3	304	57660
7	Hand2	654	41.0571	186.6632	8.0000	3	1659	29954
130	Tead2	364	219.9524	177.7507	20.0000	3	1960	96726
113	Tagln	197	212.5225	122.7167	20.0000	4	385	95004
89	Mcl1	46	191.3418	223.9457	20.0000	3	483	87757
27	Sfrp1	162	30.4327	9.3012	8.0000	4	1920	57785
111	Aldh2	82	169.9817	219.4842	8.0000	4	142	73630
42	Dnajb13	12	179.7765	215.0461	20.0000	3	594	78342
42	Dnmt3a	216	45.3816	47.1852	8.0000	4	553	14507
111	Gypc	49	163.3351	202.6702	8.0000	5	689	28151
111	Ttn	1384	180.2565	165.0594	8.0000	3	1853	69886
111	Hoxb3	14	147.3925	9.5155	8.0000	3	329	32010
7	Ttn	1868	35.4112	40.2116	20.0000	3	706	99566
180	Tmem108	459	137.6310	173.0287	8.0000	3	427	68155
41	Ahnak	464	50.3486	16.5360	8.0000	4	1572	814
111	Bmp7	617	131.3223	38.6574	8.0000	3	1742	5943
180	Tbx4	3	137.9745	176.7726	8.0000	3	348	63795
2	Tbx3	59	14.7154	102.6802	8.0000	3	361	63594
131	Podxl	408	222.3943	171.1621	20.0000	3	345	91281
12	Bmp2	8	40.2194	87.5557	20.0000	4	1409	75526
9	Podxl	1168	5.8611	114.2138	8.0000	4	918	52775
99	Pcgf2	36	211.1278	218.8472	20.0000	4	787	90050
151	Dnmt3a	41	102.2184	219.1868	8.0000	4	2003	14332
111	Hcn4	319	75.5272	147.8302	8.0000	3	658	31436
2	Tex19.1	15	12.4134	100.0669	8.0000	3	1912	66595
82	Tead2	580	56.5690	98.3578	8.0000	3	1225	65500
294	Tmem108	433	223.6315	154.3269	8.0000	3	681	68129
141	Acvr1	80	91.3543	186.8631	8.0000	4	1073	148
190	Sp5	10	144.7994	184.9635	8.0000	4	866	60830
88	Notch1	30	183.4599	185.5892	20.0000	3	382	89497
58	Bid	5	68.2532	144.8388	20.0000	3	431	75420
5	Hand1	1007	3.4964	121.6947	8.0000	4	1886	29234
154	Erg	98	105.8824	66.4101	8.0000	4	1918	18278
38	Bambi	636	35.0791	3.4319	8.0000	3	293	4375
111	Ccng1	41	175.4442	213.9760	8.0000	4	1666	6704
111	Bmp4	140	74.9541	151.1671	8.0000	4	233	5137
60	Tinagl1	101	46.9611	191.7279	8.0000	3	331	67261
111	Rgl1	210	180.3604	164.7285	8.0000	3	671	55991
111	Gata4	424	136.2520	181.4530	8.0000	4	97	24752
10	Cdh2	242	35.7120	1.3310	20.0000	3	1296	76527
23	Mcl1	28	45.5935	0.9890	20.0000	4	429	87739
92	Cers4	38	62.4071	84.9465	8.0000	3	2040	8511
71	Gmpr	62	51.8866	156.7710	8.0000	4	1938	27138
68	Podxl	496	48.5445	158.4525	8.0000	4	818	52103
95	Hand1	78	64.1535	218.5472	8.0000	4	2042	28305
259	Atp1b1	825	205.4301	222.2716	8.0000	3	1573	3064
78	Pcgf3	5	141.9477	46.9535	20.0000	4	1290	90175
289	Fzd2	236	224.4189	128.4771	8.0000	4	1937	23625
10	Ttn	136	36.0206	11.4708	20.0000	4	613	97834
236	Pcgf5	95	189.2567	205.6074	8.0000	3	1618	49118
61	Krt18	350	51.7586	181.8071	8.0000	4	350	37424
36	Irx1	360	38.3600	52.4989	8.0000	3	834	33723
7	Postn	106	42.2674	212.2285	8.0000	3	2040	54655
11	Gjb5	6	11.3125	11.2312	8.0000	4	377	27011
284	Meis1	84	213.8261	171.0216	8.0000	4	1746	41773
291	Atp1b1	229	218.4347	112.5969	8.0000	4	419	2468
111	Sfrp5	64	180.1165	216.1753	8.0000	3	742	57949
109	Jarid2	99	209.4676	135.2372	20.0000	3	596	85490
27	Ddit4l	6	34.2041	7.6370	8.0000	3	1724	13307
82	Pcgf5	168	58.0996	103.3716	8.0000	4	915	49191
172	Podxl	172	129.9260	10.7875	8.0000	4	1343	51779
85	Cers4	6	175.6322	173.2725	20.0000	3	2035	76718
111	Ptn	77	79.2579	15.3426	8.0000	3	242	55514
117	Mef2c	2	210.6632	174.6888	20.0000	4	524	87808
7	Hand1	317	23.9489	135.9695	8.0000	4	277	28544
80	Mkrn1	36	57.1483	177.4231	8.0000	3	1677	42577
80	Apln	6	146.1616	34.6418	20.0000	3	1971	74204
42	Fzd2	282	134.2356	39.3132	20.0000	3	582	81576
117	Podxl	472	210.3510	183.3457	20.0000	4	524	91345
51	Podxl	854	42.1116	101.8171	8.0000	4	1793	52461
154	Suz12	106	106.8087	66.7659	8.0000	3	711	61179
21	Hand2	413	23.4196	106.7744	8.0000	3	1879	29713
246	Col4a1	267	191.2228	159.8319	8.0000	4	387	11379
266	Ahnak	22	204.3350	196.5308	8.0000	4	1514	372
42	Atp1b1	11	222.8123	52.6354	20.0000	3	632	74407
22	Hoxa7	29	32.9391	19.9756	8.0000	3	270	31913
44	Podxl	567	43.1141	88.9133	8.0000	4	1980	52174
111	Bak1	50	143.4863	184.4289	8.0000	4	304	3403
231	Hcn4	272	177.4742	177.4990	8.0000	4	1355	31389
111	Cntfr	74	192.6961	50.0951	8.0000	3	164	8934
284	Gata4	1030	212.3604	172.1269	8.0000	4	1921	25358
86	Icam2	141	58.7062	11.7443	8.0000	3	2031	33065
91	Sall3	68	62.0419	23.0580	8.0000	4	520	56439
231	Ttn	1147	178.9249	176.2977	8.0000	4	1697	69649
99	Kmt2b	123	75.7513	99.7465	8.0000	4	477	36122
40	Myh9	1092	35.5480	119.1623	8.0000	3	1544	44655
41	Dnmt3a	663	47.8558	20.9399	8.0000	3	1385	14954
42	Atp1b1	417	84.6803	160.0987	20.0000	3	835	74813
63	Col1a1	646	48.5675	187.3033	8.0000	3	343	9619
192	Thbs1	128	145.3736	49.2083	8.0000	3	789	66954
111	Lin28a	975	147.0528	12.1550	8.0000	4	173	39853
42	Tcf7l1	26	125.4281	218.5044	20.0000	4	2033	96234
255	Hoxb5	18	207.5280	84.7515	8.0000	3	730	32204
42	Gypc	6	141.6503	169.2611	20.0000	4	528	83125
15	Podxl	883	18.2993	105.4504	8.0000	4	1372	52490
111	Dnmt3b	168	128.3359	210.3950	8.0000	4	1649	15264
111	Plvap	290	94.5871	103.4319	8.0000	4	817	50829
111	Kdr	55	116.9957	205.8916	8.0000	4	1795	35454
100	Notch1	180	69.4871	20.9002	8.0000	4	1622	46890
111	Tcf7l1	185	89.7027	5.5300	8.0000	4	636	64567
117	Meis2	56	213.6543	180.7615	20.0000	5	599	88038
18	Nrp1	164	44.9445	10.6805	20.0000	4	447	89797
5	Msx1	146	13.6723	117.1206	8.0000	4	253	43193
261	Smarcd3	547	204.0337	117.8951	8.0000	3	1950	59114
64	Irx3	22	75.6690	183.6482	20.0000	4	686	85205
122	Rgl1	293	76.1167	168.4290	8.0000	4	696	56074
111	Furin	746	109.0860	62.1096	8.0000	4	1415	22978
42	Hand1	1039	46.4990	34.9498	8.0000	4	333	29266
238	Bcl2	116	186.0635	55.2163	8.0000	3	1986	4509
132	Smim1	50	222.7052	188.6706	20.0000	3	814	93969
33	Ttn	174	53.4809	102.7300	20.0000	3	1836	97872
9	Krt18	797	5.7049	109.5110	8.0000	3	264	37871
28	Popdc2	124	59.5934	72.3263	20.0000	3	800	91604
111	Gata4	512	81.6594	187.9056	8.0000	3	931	24840
42	Ttn	186	39.7373	46.0557	8.0000	4	1932	68688
171	F2r	44	128.0376	45.1574	8.0000	3	603	19398
231	Dusp6	129	177.9404	175.3426	8.0000	3	440	15548
21	Gypc	47	24.3676	106.4447	8.0000	4	382	28149
252	Usp28	82	203.4628	129.5330	8.0000	4	608	71382
42	En1	2	167.4620	179.9644	20.0000	3	258	79177
42	Tcf7l1	20	75.0803	205.9544	20.0000	3	1652	96228
154	Eng	147	107.6461	68.5262	8.0000	3	704	16322
44	Perp	148	41.9471	79.5297	8.0000	3	1951	50104
111	Ttn	608	88.5009	191.6695	8.0000	4	1302	69110
14	Postn	218	16.9696	29.5613	8.0000	4	101	54767
111	Tal1	56	144.2822	185.7988	8.0000	6	1094	63348
120	Tagln	103	216.1922	198.1882	20.0000	4	707	94910
153	Tbx4	8	110.9848	111.2701	8.0000	3	1877	63800
111	Furin	645	155.6722	141.4586	8.0000	4	601	22877
47	Sox7	32	64.9987	71.5319	20.0000	3	535	94588
82	Tagln	319	146.9729	42.1157	20.0000	3	638	95126
111	Plvap	635	118.7593	146.6509	8.0000	4	1155	51174
111	Gata5	552	180.4104	57.0027	8.0000	3	308	26046
42	Epcam	49	62.4162	45.9833	8.0000	3	1172	18068
111	Arl4d	94	148.3639	16.9140	8.0000	3	289	2015
111	Mcl1	13	83.0702	171.0092	8.0000	4	388	41111
67	Vcam1	72	48.2842	148.6071	8.0000	3	748	71742
42	Usp28	272	56.3848	40.7721	8.0000	4	715	71572
65	Ttn	628	56.1224	96.4163	8.0000	3	659	69130
132	Wnt8a	8	222.7710	189.2316	20.0000	4	2040	100234
59	F2r	56	77.8997	186.7424	20.0000	4	648	80020
42	Meis2	103	214.3758	125.9336	20.0000	4	883	88085
53	Pecam1	21	65.8592	76.2787	20.0000	4	1479	90483
94	Tead2	214	187.6340	174.3794	20.0000	4	1989	96576
224	Msx1	65	170.5327	91.2943	8.0000	4	1820	43112
9	Col1a1	866	12.1513	113.2706	8.0000	3	299	9839
114	Furin	48	72.2196	204.9590	8.0000	4	475	22280
27	Bmp4	108	26.7021	9.0180	8.0000	4	2035	5105
120	Gata5	431	74.3428	221.4049	8.0000	3	730	25925
111	Dusp6	137	76.2785	129.4450	8.0000	4	362	15556
262	Ttn	1334	198.7206	15.7119	8.0000	4	797	69836
120	Lin28a	457	75.7596	223.1888	8.0000	4	440	39335
150	Kmt2d	372	101.4970	60.7423	8.0000	4	1663	36860
221	Tead2	386	173.2462	54.9249	8.0000	3	1596	65306
111	Dll1	34	114.4740	112.1316	8.0000	4	838	14123
31	Usp28	72	40.1327	28.5438	8.0000	4	533	71372
99	Soat2	23	197.0181	219.7611	20.0000	3	1284	94204
123	Icam2	187	84.1688	37.7623	8.0000	4	741	33111
111	Tmem108	209	143.7964	56.7668	8.0000	3	675	67905
89	Smarcd3	204	187.6846	223.0383	20.0000	4	385	93835
106	Kcng1	24	200.0216	132.1466	20.0000	3	23	85586
18	Col4a1	5	44.5789	20.2546	20.0000	3	405	77262
67	Dlk1	251	47.7564	149.9775	8.0000	3	222	13618
35	Sox4	76	38.5849	109.3796	8.0000	3	1793	60238
111	Nrp1	9	173.3102	220.0604	8.0000	4	513	47360
254	Podxl	619	204.8450	164.9094	8.0000	3	1815	52226
199	Cers4	74	153.7605	61.7609	8.0000	3	1317	8547
111	Smarcd3	191	66.8416	166.8248	8.0000	4	478	58758
251	Trim10	50	204.9123	214.9660	8.0000	4	275	68457
172	Krt18	439	133.6261	19.7184	8.0000	3	607	37513
254	Setd1b	64	208.3963	158.5078	8.0000	4	1771	57055
30	Ttn	469	51.2509	83.4694	20.0000	4	388	98167
275	Marcks	344	207.3034	223.4230	8.0000	4	250	40727
44	Col1a1	211	38.9456	80.6690	8.0000	4	330	9184
33	Foxh1	42	56.9817	105.5910	20.0000	3	970	80878
51	Bmp7	45	68.7386	129.7318	20.0000	4	467	75743
111	F2r	272	84.6216	105.4144	8.0000	4	489	19626
85	Ahnak	560	66.3972	223.1120	8.0000	4	467	910
14	Podxl	1009	19.5947	25.4106	8.0000	4	756	52616
111	Eng	1222	107.6897	34.2425	8.0000	4	745	17397
60	Mnt	34	78.4937	209.4605	20.0000	3	719	88217
110	Kdr	304	68.2909	94.4310	8.0000	4	783	35703
111	Arl4d	68	203.5043	93.7457	8.0000	4	1965	1989
111	Ep300	517	127.2291	206.2909	8.0000	4	1319	18005
82	Gmpr	309	57.2130	99.6272	8.0000	3	1133	27385
57	Marcks	252	44.1746	107.4450	8.0000	4	553	40635
25	Podxl	189	28.2259	73.6842	8.0000	4	359	51796
111	Hapln1	585	186.8944	92.4819	8.0000	4	561	30598
24	Piezo2	10	28.4679	65.5397	8.0000	4	1170	50126
260	Ahnak	546	208.0931	187.8807	8.0000	3	123	896
2	Postn	189	25.3408	86.3453	8.0000	3	226	54738
111	Tal1	7	77.8037	62.1800	8.0000	3	1918	63299
255	Meis2	351	201.1946	73.9022	8.0000	3	1119	42370
29	Ahnak	236	52.1293	146.0666	20.0000	4	578	74014
2	Usp28	224	25.8625	87.1234	8.0000	4	1328	71524
97	Dnmt3a	296	69.8187	189.1576	8.0000	4	1256	14587
111	Cdh2	12	210.2151	114.3397	8.0000	4	633	7043
111	Rgl1	273	106.4549	32.3019	8.0000	4	1726	56054
97	Tmem108	50	64.4929	192.9575	8.0000	4	166	67746
29	Msx2	51	52.3301	138.1989	20.0000	4	461	88441
85	Ep300	14	173.9595	167.9531	20.0000	4	471	79393
274	Cdh5	285	209.2377	95.5894	8.0000	3	556	7991
111	Tal1	164	181.5331	111.6436	8.0000	3	897	63456
221	Lef1	311	170.8436	51.2436	8.0000	4	1557	38683
100	Prrx2	111	200.8296	197.0760	20.0000	4	546	92393
106	Esam	51	206.8574	132.0649	20.0000	3	1116	79774
92	Nebl	254	189.2936	155.1351	20.0000	3	1667	89235
97	Popdc2	589	199.6957	194.0577	20.0000	4	1766	92069
111	Gipc2	15	138.8140	59.8437	8.0000	3	838	26926
110	Meis2	91	203.9339	192.5739	20.0000	4	287	88073
111	Morc4	19	184.8563	211.9084	8.0000	3	250	42872
287	Bambi	500	215.5944	201.7147	8.0000	4	1446	4239
12	Podxl	186	36.5252	87.6832	20.0000	4	601	91059
245	Tagln	1910	198.4499	139.2129	8.0000	3	1324	63266
44	Col1a1	423	40.9065	80.0400	8.0000	3	393	9396
254	Cdh2	234	202.4558	166.3416	8.0000	3	1680	7265
8	Hand1	343	33.5545	80.0914	20.0000	4	731	83523
177	Dnmt3a	415	137.6008	36.6860	8.0000	4	939	14706
41	Vcam1	228	45.8968	17.8083	8.0000	3	524	71898
97	Rgl1	41	198.4874	188.9051	20.0000	3	641	92591
2	Wisp1	71	19.1407	43.2290	8.0000	4	1969	72252
7	Gsn	17	35.8653	38.6428	20.0000	3	457	83073
111	Icam2	174	174.9321	108.2085	8.0000	3	797	33098
31	Smoc2	160	27.9348	35.8220	8.0000	4	672	59518
111	Irx3	72	152.9999	141.5616	8.0000	3	2033	34069
42	Myh9	253	188.1022	214.1190	20.0000	4	608	88720
192	Atp1b1	694	145.4649	51.6803	8.0000	3	1376	2933
111	Hapln1	198	149.6879	224.5284	8.0000	3	1929	30211
254	Ldhb	35	202.3781	149.3568	8.0000	3	1172	38121
42	Myh9	432	192.6209	147.2790	20.0000	4	1706	88899
85	Tagln	747	182.5285	174.8395	20.0000	4	443	95554
96	Kmt2d	154	189.6888	196.1700	20.0000	4	1839	86221
261	Pcgf2	166	204.3612	115.7866	8.0000	3	412	48392
234	Fzd2	477	187.9010	189.0006	8.0000	4	1367	23866
100	Dnmt3a	353	204.0564	199.8545	20.0000	4	1994	78724
86	Clic6	58	60.4817	6.3894	8.0000	3	284	8789
22	Nrp1	15	27.2187	18.2405	8.0000	3	1209	47366
288	Gata4	849	216.0349	208.4994	8.0000	7	1888	25177
111	Gata4	371	174.5855	163.9408	8.0000	4	1450	24699
281	Nid1	189	213.7792	190.6835	8.0000	4	1366	46010
111	Gata2	86	85.3108	110.9824	8.0000	4	434	24082
11	Myh9	1097	22.7460	5.4504	8.0000	3	864	44660
27	Tagln	524	51.6580	63.6221	20.0000	4	342	95331
42	Foxf1	75	40.5160	48.2787	8.0000	3	2023	22048
151	Gata5	6	99.9133	212.2461	8.0000	4	699	25500
118	Soat2	23	73.5184	9.6412	8.0000	3	386	59659
101	Lin28a	224	77.3841	30.5444	8.0000	4	313	39102
56	Lin28a	691	44.1656	44.4507	8.0000	5	1793	39569
34	Podxl	145	38.1854	74.1887	8.0000	4	1934	51752
100	Sall3	80	80.0181	23.6795	8.0000	4	1605	56451
93	Cbfa2t3	7	60.4718	99.1927	8.0000	4	1524	6331
185	Myh9	790	146.7014	73.9267	8.0000	4	313	44353
111	Thbs1	88	123.4111	199.0518	8.0000	3	1503	66914
42	Ep300	224	66.0304	47.4290	20.0000	8	1932	79603
133	Nebl	352	81.7818	203.9583	8.0000	4	1987	45400
100	Cyp26a1	13	195.0318	195.8733	20.0000	4	843	78072
